id,name,shipping_city_id
5165,Kademangan,370
5166,Kanigaran,370
5167,Kedopok (Kedopak),370
5168,Mayangan,370
5169,Wonoasih,370
5394,Banyuates,390
5395,Camplong,390
5396,Jrengik,390
5397,Karang Penang,390
5398,Kedungdung,390
5399,Ketapang,390
5400,Omben,390
5401,Pangarengan,390
5402,Robatal,390
5403,Sampang,390
5404,Sokobanah,390
5405,Sreseh,390
5406,Tambelangan,390
5407,Torjun,390
5631,Balongbendo,409
5632,Buduran,409
5633,Candi,409
5634,Gedangan,409
5635,Jabon,409
5636,Krembung,409
5637,Krian,409
5638,Porong,409
5639,Prambon,409
5640,Sedati,409
5641,Sidoarjo,409
5642,Sukodono,409
5643,Taman,409
5644,Tanggulangin,409
5645,Tarik,409
5646,Tulangan,409
5647,Waru,409
5648,Wonoayu,409
5762,Arjasa,418
5763,Asembagus,418
5764,Banyuglugur,418
5765,Banyuputih,418
5766,Besuki,418
5767,Bungatan,418
5768,Jangkar,418
5769,Jatibanteng,418
5770,Kapongan,418
5771,Kendit,418
5772,Mangaran,418
5773,Mlandingan,418
5774,Panarukan,418
5775,Panji,418
5776,Situbondo,418
5777,Suboh,418
5778,Sumbermalang,418
6091,Ambunten,441
6092,Arjasa,441
6093,Batang Batang,441
6094,Batuan,441
6095,Batuputih,441
6096,Bluto,441
6097,Dasuk,441
6098,Dungkek,441
6099,Ganding,441
6100,Gapura,441
6101,Gayam,441
6102,Gili Ginting (Giligenteng),441
6103,Guluk Guluk,441
6104,Kalianget,441
6105,Kangayan,441
6106,Kota Sumenep,441
6107,Lenteng,441
6108,Manding,441
6109,Masalembu,441
6110,Nonggunong,441
6111,Pasongsongan,441
6112,Pragaan,441
6113,Ra'as (Raas),441
6114,Rubaru,441
6115,Sapeken,441
6116,Saronggi,441
6117,Talango,441
6131,Asemrowo,444
6132,Benowo,444
6133,Bubutan,444
6134,Bulak,444
6135,Dukuh Pakis,444
6136,Gayungan,444
6137,Genteng,444
6138,Gubeng,444
6139,Gununganyar,444
6140,Jambangan,444
6141,Karangpilang,444
6142,Kenjeran,444
6143,Krembangan,444
6144,Lakar Santri,444
6145,Mulyorejo,444
6146,Pabean Cantikan,444
6147,Pakal,444
6148,Rungkut,444
6149,Sambikerep,444
6150,Sawahan,444
6151,Semampir,444
6152,Simokerto,444
6153,Sukolilo,444
6154,Sukomanunggal,444
6155,Tambaksari,444
6156,Tandes,444
6157,Tegalsari,444
6158,Tenggilis Mejoyo,444
6159,Wiyung,444
6160,Wonocolo,444
6161,Wonokromo,444
6759,Bendungan,487
6760,Dongko,487
6761,Durenan,487
6762,Gandusari,487
6763,Kampak,487
6764,Karangan,487
6765,Munjungan,487
6766,Panggul,487
6767,Pogalan,487
6768,Pule,487
6769,Suruh,487
6770,Trenggalek,487
6771,Tugu,487
6772,Watulimo,487
6778,Bancar,489
6779,Bangilan,489
6780,Grabagan,489
6781,Jatirogo,489
6782,Jenu,489
6783,Kenduruan,489
6784,Kerek,489
6785,Merakurak,489
6786,Montong,489
6787,Palang,489
6788,Parengan,489
6789,Plumpang,489
6790,Rengel,489
6791,Semanding,489
6792,Senori,489
6793,Singgahan,489
6794,Soko,489
6795,Tambakboyo,489
6796,Tuban,489
6797,Widang,489
6821,Bandung,492
6822,Besuki,492
6823,Boyolangu,492
6824,Campur Darat,492
6825,Gondang,492
6826,Kalidawir,492
6827,Karang Rejo,492
6828,Kauman,492
6829,Kedungwaru,492
6830,Ngantru,492
6831,Ngunut,492
6832,Pagerwojo,492
6833,Pakel,492
6834,Pucanglaban,492
6835,Rejotangan,492
6836,Sendang,492
6837,Sumbergempol,492
6838,Tanggung Gunung,492
6839,Tulungagung,492
815,Bengkayang,61
816,Capkala,61
817,Jagoi Babang,61
818,Ledo,61
819,Lembah Bawang,61
820,Lumar,61
821,Monterado,61
822,Samalantan,61
823,Sanggau Ledo,61
824,Seluas,61
825,Siding,61
826,Sungai Betung,61
827,Sungai Raya,61
828,Sungai Raya Kepulauan,61
829,Suti Semarang,61
830,Teriak,61
831,Tujuh Belas,61
2330,Badau,168
2331,Batang Lupar,168
2332,Bika,168
2333,Boyan Tanjung,168
2334,Bunut Hilir,168
2335,Bunut Hulu,168
2336,Embaloh Hilir,168
2337,Embaloh Hulu,168
2338,Empanang,168
2339,Hulu Gurung,168
2340,Jongkong (Jengkong),168
2341,Kalis,168
2342,Mentebah,168
2343,Pengkadan (Batu Datu),168
2344,Puring Kencana,168
2345,Putussibau Selatan,168
2346,Putussibau Utara,168
2347,Seberuang,168
2348,Selimbau,168
2349,Semitau,168
2350,Silat Hilir,168
2351,Silat Hulu,168
2352,Suhaid,168
2465,Kepulauan Karimata,176
2466,Pulau Maya (Pulau Maya Karimata),176
2467,Seponti,176
2468,Simpang Hilir,176
2469,Sukadana,176
2470,Teluk Batang,176
2702,Air Upas,195
2703,Benua Kayong,195
2704,Delta Pawan,195
2705,Hulu Sungai,195
2706,Jelai Hulu,195
2707,Kendawangan,195
2708,Manis Mata,195
2709,Marau,195
2710,Matan Hilir Selatan,195
2711,Matan Hilir Utara,195
2712,Muara Pawan,195
2713,Nanga Tayap,195
2714,Pemahan,195
2715,Sandai,195
2716,Simpang Dua,195
2717,Simpang Hulu,195
2718,Singkup,195
2719,Sungai Laur,195
2720,Sungai Melayu Rayak,195
2721,Tumbang Titi,195
2912,Batu Ampar,208
2913,Kuala Mandor-B,208
2914,Kubu,208
2915,Rasau Jaya,208
2916,Sei/Sungai Ambawang,208
2917,Sei/Sungai Kakap,208
2918,Sei/Sungai Raya,208
2919,Teluk/Telok Pakedai,208
2920,Terentang,208
3247,Air Besar,228
3248,Banyuke Hulu,228
3249,Jelimpo,228
3250,Kuala Behe,228
3251,Mandor,228
3252,Mempawah Hulu,228
3253,Menjalin,228
3254,Menyuke,228
3255,Meranti,228
3256,Ngabang,228
3257,Sebangki,228
3258,Sengah Temila,228
3259,Sompak,228
3927,Belimbing,279
3928,Belimbing Hulu,279
3929,Ella Hilir,279
3930,Menukung,279
3931,Nanga Pinoh,279
3932,Pinoh Selatan,279
3933,Pinoh Utara,279
3934,Sayan,279
3935,Sokan,279
3936,Tanah Pinoh,279
3937,Tanah Pinoh Barat,279
5092,Anjongan,364
5093,Mempawah Hilir,364
5094,Mempawah Timur,364
5095,Sadaniang,364
5096,Segedong,364
5097,Sei/Sungai Kunyit,364
5098,Sei/Sungai Pinyuh,364
5099,Siantan,364
5100,Toho,364
5101,Pontianak Barat,365
5102,Pontianak Kota,365
5103,Pontianak Selatan,365
5104,Pontianak Tenggara,365
5105,Pontianak Timur,365
5106,Pontianak Utara,365
5366,Galing,388
5367,Jawai,388
5368,Jawai Selatan,388
5369,Paloh,388
5370,Pemangkat,388
5371,Sajad,388
5372,Sajingan Besar,388
5373,Salatiga,388
5374,Sambas,388
5375,Sebawi,388
5376,Sejangkung,388
5377,Selakau,388
5378,Selakau Timur,388
5379,Semparuk,388
5380,Subah,388
5381,Tangaran,388
5382,Tebas,388
5383,Tekarang,388
5384,Teluk Keramat,388
5408,Balai,391
5409,Beduai (Beduwai),391
5410,Bonti,391
5411,Entikong,391
5412,Jangkang,391
5413,Kapuas (Sanggau Kapuas),391
5414,Kembayan,391
5415,Meliau,391
5416,Mukok,391
5417,Noyan,391
5418,Parindu,391
5419,Sekayam,391
5420,Tayan Hilir,391
5421,Tayan Hulu,391
5422,Toba,391
5447,Belitang,395
5448,Belitang Hilir,395
5449,Belitang Hulu,395
5450,Nanga Mahap,395
5451,Nanga Taman,395
5452,Sekadau Hilir,395
5453,Sekadau Hulu,395
5734,Singkawang Barat,415
5735,Singkawang Selatan,415
5736,Singkawang Tengah,415
5737,Singkawang Timur,415
5738,Singkawang Utara,415
5748,Ambalau,417
5749,Binjai Hulu,417
5750,Dedai,417
5751,Kayan Hilir,417
5752,Kayan Hulu,417
5753,Kelam Permai,417
5754,Ketungau Hilir,417
5755,Ketungau Hulu,417
5756,Ketungau Tengah,417
5757,Sepauk,417
5758,Serawai (Nanga Serawai),417
5759,Sintang,417
5760,Sungai Tebelian,417
5761,Tempunak,417
264,Awayan,18
265,Batu Mandi,18
266,Halong,18
267,Juai,18
268,Lampihong,18
269,Paringin,18
270,Paringin Selatan,18
271,Tebing Tinggi,18
476,Aluh-Aluh,33
477,Aranio,33
478,Astambul,33
479,Beruntung Baru,33
480,Gambut,33
481,Karang Intan,33
482,Kertak Hanyar,33
483,Martapura Barat,33
484,Martapura Kota,33
485,Martapura Timur,33
486,Mataraman,33
487,Pengaron,33
488,Peramasan,33
489,Sambung Makmur,33
490,Sei/Sungai Pinang,33
491,Sei/Sungai Tabuk,33
492,Simpang Empat,33
493,Tatah Makmur,33
494,Telaga Bauntung,33
499,Banjar Baru Selatan,35
500,Banjar Baru Utara,35
501,Cempaka,35
502,Landasan Ulin,35
503,Liang Anggang,35
504,Banjarmasin Barat,36
505,Banjarmasin Selatan,36
506,Banjarmasin Tengah,36
507,Banjarmasin Timur,36
508,Banjarmasin Utara,36
624,Alalak,43
625,Anjir Muara,43
626,Anjir Pasar,43
627,Bakumpai,43
628,Barambai,43
629,Belawang,43
630,Cerbon,43
631,Jejangkit,43
632,Kuripan,43
633,Mandastana,43
634,Marabahan,43
635,Mekar Sari,43
636,Rantau Badauh,43
637,Tabukan,43
638,Tabunganen,43
639,Tamban,43
640,Wanaraya,43
1974,Angkinang,143
1975,Daha Barat,143
1976,Daha Selatan,143
1977,Daha Utara,143
1978,Kalumpang (Kelumpang),143
1979,Kandangan,143
1980,Loksado,143
1981,Padang Batung,143
1982,Simpur,143
1983,Sungai Raya,143
1984,Telaga Langsat,143
1985,Barabai,144
1986,Batang Alai Selatan,144
1987,Batang Alai Timur,144
1988,Batang Alai Utara,144
1989,Batu Benawa,144
1990,Hantakan,144
1991,Haruyan,144
1992,Labuan Amas Selatan,144
1993,Labuan Amas Utara,144
1994,Limpasu,144
1995,Pandawan,144
1996,Amuntai Selatan,145
1997,Amuntai Tengah,145
1998,Amuntai Utara,145
1999,Babirik,145
2000,Banjang,145
2001,Danau Panggang,145
2002,Haur Gading,145
2003,Paminggir,145
2004,Sungai Pandan,145
2005,Sungai Tabukan,145
2849,Hampang,203
2850,Kelumpang Barat,203
2851,Kelumpang Hilir,203
2852,Kelumpang Hulu,203
2853,Kelumpang Selatan,203
2854,Kelumpang Tengah,203
2855,Kelumpang Utara,203
2856,Pamukan Barat,203
2857,Pamukan Selatan,203
2858,Pamukan Utara,203
2859,Pulau Laut Barat,203
2860,Pulau Laut Kepulauan,203
2861,Pulau Laut Selatan,203
2862,Pulau Laut Tanjung Selayar,203
2863,Pulau Laut Tengah,203
2864,Pulau Laut Timur,203
2865,Pulau Laut Utara,203
2866,Pulau Sebuku,203
2867,Pulau Sembilan,203
2868,Sampanahan,203
2869,Sungai Durian,203
6167,Banua Lawas,446
6168,Bintang Ara,446
6169,Haruai,446
6170,Jaro,446
6171,Kelua (Klua),446
6172,Muara Harus,446
6173,Muara Uya,446
6174,Murung Pudak,446
6175,Pugaan,446
6176,Tanjung,446
6177,Tanta,446
6178,Upau,446
6233,Angsana,452
6234,Batulicin,452
6235,Karang Bintang,452
6236,Kuranji,452
6237,Kusan Hilir,452
6238,Kusan Hulu,452
6239,Mantewe,452
6240,Satui,452
6241,Simpang Empat,452
6242,Sungai Loban,452
6257,Bajuin,454
6258,Bati-Bati,454
6259,Batu Ampar,454
6260,Bumi Makmur,454
6261,Jorong,454
6262,Kintap,454
6263,Kurau,454
6264,Panyipatan,454
6265,Pelaihari,454
6266,Takisung,454
6267,Tambang Ulang,454
6420,Bakarangan,466
6421,Binuang,466
6422,Bungur,466
6423,Candi Laras Selatan,466
6424,Candi Laras Utara,466
6425,Hatungun,466
6426,Lokpaikat,466
6427,Piani,466
6428,Salam Babaris,466
6429,Tapin Selatan,466
6430,Tapin Tengah,466
6431,Tapin Utara,466
641,Dusun Hilir,44
642,Dusun Selatan,44
643,Dusun Utara,44
644,Gunung Bintang Awai,44
645,Jenamas,44
646,Karau Kuala,44
647,Awang,45
648,Benua Lima,45
649,Dusun Tengah,45
650,Dusun Timur,45
651,Karusen Janang,45
652,Paju Epat,45
653,Paku,45
654,Patangkep Tutui,45
655,Pematang Karau,45
656,Raren Batuah,45
657,Gunung Purei,46
658,Gunung Timang,46
659,Lahei,46
660,Lahei Barat,46
661,Montallat (Montalat),46
662,Teweh Baru,46
663,Teweh Selatan,46
664,Teweh Tengah,46
665,Teweh Timur,46
1883,Damang Batu,136
1884,Kahayan Hulu Utara,136
1885,Kurun,136
1886,Manuhing,136
1887,Manuhing Raya,136
1888,Mihing Raya,136
1889,Miri Manasa,136
1890,Rungan,136
1891,Rungan Barat,136
1892,Rungan Hulu,136
1893,Sepang (Sepang Simin),136
1894,Tewah,136
2313,Basarang,167
2314,Bataguh,167
2315,Dadahup,167
2316,Kapuas Barat,167
2317,Kapuas Hilir,167
2318,Kapuas Hulu,167
2319,Kapuas Kuala,167
2320,Kapuas Murung,167
2321,Kapuas Tengah,167
2322,Kapuas Timur,167
2323,Mandau Talawang,167
2324,Mantangai,167
2325,Pasak Talawang,167
2326,Pulau Petak,167
2327,Selat,167
2328,Tamban Catur,167
2329,Timpah,167
2437,Bukit Raya,174
2438,Kamipang,174
2439,Katingan Hilir,174
2440,Katingan Hulu,174
2441,Katingan Kuala,174
2442,Katingan Tengah,174
2443,Marikit,174
2444,Mendawai,174
2445,Petak Malai,174
2446,Pulau Malan,174
2447,Sanaman Mantikei (Senamang Mantikei),174
2448,Tasik Payawan,174
2449,Tewang Sanggalang Garing (Sangalang),174
2874,Arut Selatan,205
2875,Arut Utara,205
2876,Kotawaringin Lama,205
2877,Kumai,205
2878,Pangkalan Banteng,205
2879,Pangkalan Lada,205
2880,Antang Kalang,206
2881,Baamang,206
2882,Bukit Santuei,206
2883,Cempaga,206
2884,Cempaga Hulu,206
2885,Kota Besi,206
2886,Mentawa Baru (Ketapang),206
2887,Mentaya Hilir Selatan,206
2888,Mentaya Hilir Utara,206
2889,Mentaya Hulu,206
2890,Parenggean,206
2891,Pulau Hanaut,206
2892,Seranau,206
2893,Telaga Antang,206
2894,Telawang,206
2895,Teluk Sampit,206
2896,Tualan Hulu,206
3105,Batangkawa,221
3106,Belantikan Raya,221
3107,Bulik,221
3108,Bulik Timur,221
3109,Delang,221
3110,Lamandau,221
3111,Menthobi Raya,221
3112,Sematu Jaya,221
4190,Barito Tuhup Raya,296
4191,Laung Tuhup,296
4192,Murung,296
4193,Permata Intan,296
4194,Seribu Riam,296
4195,Sumber Barito,296
4196,Sungai Babuat,296
4197,Tanah Siang,296
4198,Tanah Siang Selatan,296
4199,Uut Murung,296
4604,Bukit Batu,326
4605,Jekan Raya,326
4606,Pahandut,326
4607,Rakumpit,326
4608,Sebangau,326
5170,Banama Tingang,371
5171,Jabiren Raya,371
5172,Kahayan Hilir,371
5173,Kahayan Kuala,371
5174,Kahayan Tengah,371
5175,Maliku,371
5176,Pandih Batu,371
5177,Sebangau Kuala,371
5592,Batu Ampar,405
5593,Danau Seluluk,405
5594,Danau Sembuluh,405
5595,Hanau,405
5596,Seruyan Hilir,405
5597,Seruyan Hilir Timur,405
5598,Seruyan Hulu,405
5599,Seruyan Raya,405
5600,Seruyan Tengah,405
5601,Suling Tambun,405
5972,Balai Riam,432
5973,Jelai,432
5974,Pantai Lunci,432
5975,Permata Kecubung,432
5976,Sukamara,432
272,Balikpapan Barat,19
273,Balikpapan Kota,19
274,Balikpapan Selatan,19
275,Balikpapan Tengah,19
276,Balikpapan Timur,19
277,Balikpapan Utara,19
879,Batu Putih,66
880,Biatan,66
881,Biduk-Biduk,66
882,Derawan (Pulau Derawan),66
883,Gunung Tabur,66
884,Kelay,66
885,Maratua,66
886,Sambaliung,66
887,Segah,66
888,Tabalar,66
889,Talisayan,66
890,Tanjung Redeb,66
891,Teluk Bayur,66
1217,Bontang Barat,89
1218,Bontang Selatan,89
1219,Bontang Utara,89
3004,Barong Tongkok,214
3005,Bentian Besar,214
3006,Bongan,214
3007,Damai,214
3008,Jempang,214
3009,Laham,214
3010,Linggang Bigung,214
3011,Long Apari,214
3012,Long Bagun,214
3013,Long Hubung,214
3014,Long Iram,214
3015,Long Pahangai,214
3016,Manor Bulatin (Mook Manaar Bulatn),214
3017,Melak,214
3018,Muara Lawa,214
3019,Muara Pahu,214
3020,Nyuatan,214
3021,Penyinggahan,214
3022,Sekolaq Darat,214
3023,Siluq Ngurai,214
3024,Tering,214
3025,Anggana,215
3026,Kembang Janggut,215
3027,Kenohan,215
3028,Kota Bangun,215
3029,Loa Janan,215
3030,Loa Kulu,215
3031,Marang Kayu,215
3032,Muara Badak,215
3033,Muara Jawa,215
3034,Muara Kaman,215
3035,Muara Muntai,215
3036,Muara Wis,215
3037,Samboja (Semboja),215
3038,Sanga-Sanga,215
3039,Sebulu,215
3040,Tabang,215
3041,Tenggarong,215
3042,Tenggarong Seberang,215
3043,Batu Ampar,216
3044,Bengalon,216
3045,Busang,216
3046,Kaliorang,216
3047,Karangan,216
3048,Kaubun,216
3049,Kongbeng,216
3050,Long Mesangat (Mesengat),216
3051,Muara Ancalong,216
3052,Muara Bengkal,216
3053,Muara Wahau,216
3054,Rantau Pulung,216
3055,Sandaran,216
3056,Sangatta Selatan,216
3057,Sangatta Utara,216
3058,Sangkulirang,216
3059,Telen,216
3060,Teluk Pandan,216
4783,Batu Engau,341
4784,Batu Sopang,341
4785,Kuaro,341
4786,Long Ikis,341
4787,Long Kali,341
4788,Muara Komam,341
4789,Muara Samu,341
4790,Pasir Belengkong,341
4791,Tanah Grogot,341
4792,Tanjung Harapan,341
4960,Babulu,354
4961,Penajam,354
4962,Sepaku,354
4963,Waru,354
5356,Loa Janan Ilir,387
5357,Palaran,387
5358,Samarinda Ilir,387
5359,Samarinda Kota,387
5360,Samarinda Seberang,387
5361,Samarinda Ulu,387
5362,Samarinda Utara,387
5363,Sambutan,387
5364,Sungai Kunjang,387
5365,Sungai Pinang,387
1298,Peso,96
1299,Peso Hilir/Ilir,96
1300,Pulau Bunyu,96
1301,Sekatak,96
1302,Tanjung Palas,96
1303,Tanjung Palas Barat,96
1304,Tanjung Palas Tengah,96
1305,Tanjung Palas Timur,96
1306,Tanjung Palas Utara,96
1307,Tanjung Selor,96
3639,Bahau Hulu,257
3640,Kayan Hilir,257
3641,Kayan Hulu,257
3642,Kayan Selatan,257
3643,Malinau Barat,257
3644,Malinau Kota,257
3645,Malinau Selatan,257
3646,Malinau Selatan Hilir,257
3647,Malinau Selatan Hulu,257
3648,Malinau Utara,257
3649,Mentarang,257
3650,Mentarang Hulu,257
3651,Pujungan,257
3652,Sungai Boh,257
3653,Sungai Tubu,257
4422,Krayan,311
4423,Krayan Selatan,311
4424,Lumbis,311
4425,Lumbis Ogong,311
4426,Nunukan,311
4427,Nunukan Selatan,311
4428,Sebatik,311
4429,Sebatik Barat,311
4430,Sebatik Tengah,311
4431,Sebatik Timur,311
4432,Sebatik Utara,311
4433,Sebuku,311
4434,Sei Menggaris,311
4435,Sembakung,311
4436,Tulin Onsoi,311
6210,Betayau,450
6211,Sesayap,450
6212,Sesayap Hilir,450
6213,Tana Lia (Tanah Lia),450
6432,Tarakan Barat,467
6433,Tarakan Tengah,467
6434,Tarakan Timur,467
6435,Tarakan Utara,467
673,Batam Kota,48
674,Batu Aji,48
675,Batu Ampar,48
676,Belakang Padang,48
677,Bengkong,48
678,Bulang,48
679,Galang,48
680,Lubuk Baja,48
681,Nongsa,48
682,Sagulung,48
683,Sei/Sungai Beduk,48
684,Sekupang,48
939,Bintan Pesisir,71
940,Bintan Timur,71
941,Bintan Utara,71
942,Gunung Kijang,71
943,Mantang,71
944,Seri/Sri Kuala Lobam,71
945,Tambelan,71
946,Teluk Bintan,71
947,Teluk Sebong,71
948,Toapaya,71
2408,Belat,172
2409,Buru,172
2410,Durai,172
2411,Karimun,172
2412,Kundur,172
2413,Kundur Barat,172
2414,Kundur Utara,172
2415,Meral,172
2416,Meral Barat,172
2417,Moro,172
2418,Tebing,172
2419,Ungar,172
2571,Jemaja,184
2572,Jemaja Timur,184
2573,Palmatak,184
2574,Siantan,184
2575,Siantan Selatan,184
2576,Siantan Tengah,184
2577,Siantan Timur,184
3364,Lingga,237
3365,Lingga Timur,237
3366,Lingga Utara,237
3367,Selayar,237
3368,Senayang,237
3369,Singkep,237
3370,Singkep Barat,237
3371,Singkep Pesisir,237
4267,Bunguran Barat,302
4268,Bunguran Selatan,302
4269,Bunguran Tengah,302
4270,Bunguran Timur,302
4271,Bunguran Timur Laut,302
4272,Bunguran Utara,302
4273,Midai,302
4274,Pulau Laut,302
4275,Pulau Tiga,302
4276,Serasan,302
4277,Serasan Timur,302
4278,Subi,302
6367,Bukit Bestari,462
6368,Tanjung Pinang Barat,462
6369,Tanjung Pinang Kota,462
6370,Tanjung Pinang Timur,462
287,Bumi Waras,21
288,Enggal,21
289,Kedamaian,21
290,Kedaton,21
291,Kemiling,21
292,Labuhan Ratu,21
293,Langkapura,21
294,Panjang,21
295,Rajabasa,21
296,Sukabumi,21
297,Sukarame,21
298,Tanjung Karang Barat,21
299,Tanjung Karang Pusat,21
300,Tanjung Karang Timur,21
301,Tanjung Senang,21
302,Telukbetung Barat,21
303,Telukbetung Selatan,21
304,Telukbetung Timur,21
305,Telukbetung Utara,21
306,Way Halim,21
3140,Air Hitam,223
3141,Balik Bukit,223
3142,Bandar Negeri Suoh,223
3143,Batu Brak,223
3144,Batu Ketulis,223
3145,Belalau,223
3146,Gedung Surian,223
3147,Kebun Tebu,223
3148,Lumbok Seminung,223
3149,Pagar Dewa,223
3150,Sekincau,223
3151,Sukau,223
3152,Sumber Jaya,223
3153,Suoh,223
3154,Way Tenong,223
3155,Bakauheni,224
3156,Candipuro,224
3157,Jati Agung,224
3158,Kalianda,224
3159,Katibung,224
3160,Ketapang,224
3161,Merbau Mataram,224
3162,Natar,224
3163,Palas,224
3164,Penengahan,224
3165,Rajabasa,224
3166,Sidomulyo,224
3167,Sragi,224
3168,Tanjung Bintang,224
3169,Tanjung Sari,224
3170,Way Panji,224
3171,Way Sulan,224
3172,Anak Ratu Aji,225
3173,Anak Tuha,225
3174,Bandar Mataram,225
3175,Bandar Surabaya,225
3176,Bangunrejo,225
3177,Bekri,225
3178,Bumi Nabung,225
3179,Bumi Ratu Nuban,225
3180,Gunung Sugih,225
3181,Kalirejo,225
3182,Kota Gajah,225
3183,Padang Ratu,225
3184,Pubian,225
3185,Punggur,225
3186,Putra Rumbia,225
3187,Rumbia,225
3188,Selagai Lingga,225
3189,Sendang Agung,225
3190,Seputih Agung,225
3191,Seputih Banyak,225
3192,Seputih Mataram,225
3193,Seputih Raman,225
3194,Seputih Surabaya,225
3195,Terbanggi Besar,225
3196,Terusan Nunyai,225
3197,Trimurjo,225
3198,Way Pangubuan (Pengubuan),225
3199,Way Seputih,225
3200,Bandar Sribawono,226
3201,Batanghari,226
3202,Batanghari Nuban,226
3203,Braja Slebah,226
3204,Bumi Agung,226
3205,Gunung Pelindung,226
3206,Jabung,226
3207,Labuhan Maringgai,226
3208,Labuhan Ratu,226
3209,Marga Sekampung,226
3210,Margatiga,226
3211,Mataram Baru,226
3212,Melinting,226
3213,Metro Kibang,226
3214,Pasir Sakti,226
3215,Pekalongan,226
3216,Purbolinggo,226
3217,Raman Utara,226
3218,Sekampung,226
3219,Sekampung Udik,226
3220,Sukadana,226
3221,Waway Karya,226
3222,Way Bungur (Purbolinggo Utara),226
3223,Way Jepara,226
3224,Abung Barat,227
3225,Abung Kunang,227
3226,Abung Pekurun,227
3227,Abung Selatan,227
3228,Abung Semuli,227
3229,Abung Surakarta,227
3230,Abung Tengah,227
3231,Abung Timur,227
3232,Abung Tinggi,227
3233,Blambangan Pagar,227
3234,Bukit Kemuning,227
3235,Bunga Mayang,227
3236,Hulu Sungkai,227
3237,Kotabumi,227
3238,Kotabumi Selatan,227
3239,Kotabumi Utara,227
3240,Muara Sungkai,227
3241,Sungkai Barat,227
3242,Sungkai Jaya,227
3243,Sungkai Selatan,227
3244,Sungkai Tengah,227
3245,Sungkai Utara,227
3246,Tanjung Raja,227
3982,Mesuji,282
3983,Mesuji Timur,282
3984,Panca Jaya,282
3985,Rawa Jitu Utara,282
3986,Simpang Pematang,282
3987,Tanjung Raya,282
3988,Way Serdang,282
3989,Metro Barat,283
3990,Metro Pusat,283
3991,Metro Selatan,283
3992,Metro Timur,283
3993,Metro Utara,283
4964,Gedong Tataan (Gedung Tataan),355
4965,Kedondong,355
4966,Marga Punduh,355
4967,Negeri Katon,355
4968,Padang Cermin,355
4969,Punduh Pidada (Pedada),355
4970,Tegineneng,355
4971,Way Khilau,355
4972,Way Lima,355
4973,Bengkunat,356
4974,Bengkunat Belimbing,356
4975,Karya Penggawa,356
4976,Krui Selatan,356
4977,Lemong,356
4978,Ngambur,356
4979,Pesisir Selatan,356
4980,Pesisir Tengah,356
4981,Pesisir Utara,356
4982,Pulau Pisang,356
4983,Way Krui,356
5132,Adi Luwih,368
5133,Ambarawa,368
5134,Banyumas,368
5135,Gading Rejo,368
5136,Pagelaran,368
5137,Pagelaran Utara,368
5138,Pardasuka,368
5139,Pringsewu,368
5140,Sukoharjo,368
6317,Air Naningan,458
6318,Bandar Negeri Semuong,458
6319,Bulok,458
6320,Cukuh Balak,458
6321,Gisting,458
6322,Gunung Alip,458
6323,Kelumbayan,458
6324,Kelumbayan Barat,458
6325,Kota Agung (Kota Agung Pusat),458
6326,Kota Agung Barat,458
6327,Kota Agung Timur,458
6328,Limau,458
6329,Pematang Sawa,458
6330,Pugung,458
6331,Pulau Panggung,458
6332,Semaka,458
6333,Sumberejo,458
6334,Talang Padang,458
6335,Ulubelu,458
6336,Wonosobo,458
6798,Banjar Agung,490
6799,Banjar Baru,490
6800,Banjar Margo,490
6801,Dente Teladas,490
6802,Gedung Aji,490
6803,Gedung Aji Baru,490
6804,Gedung Meneng,490
6805,Menggala,490
6806,Menggala Timur,490
6807,Meraksa Aji,490
6808,Penawar Aji,490
6809,Penawar Tama,490
6810,Rawa Pitu,490
6811,Rawajitu Selatan,490
6812,Rawajitu Timur,490
6813,Gunung Agung,491
6814,Gunung Terang,491
6815,Lambu Kibang,491
6816,Pagar Dewa,491
6817,Tulang Bawang Tengah,491
6818,Tulang Bawang Udik,491
6819,Tumijajar,491
6820,Way Kenanga,491
6871,Bahuga,496
6872,Banjit,496
6873,Baradatu,496
6874,Blambangan Umpu,496
6875,Buay Bahuga,496
6876,Bumi Agung,496
6877,Gunung Labuhan,496
6878,Kasui,496
6879,Negara Batin,496
6880,Negeri Agung,496
6881,Negeri Besar,496
6882,Pakuan Ratu,496
6883,Rebang Tangkas,496
6884,Way Tuba,496
209,Baguala,14
210,Leitimur Selatan,14
211,Nusaniwe (Nusanive),14
212,Sirimau,14
213,Teluk Ambon,14
1336,Airbuaya,99
1337,Batabual,99
1338,Fena Leisela,99
1339,Lilialy,99
1340,Lolong Guba,99
1341,Namlea,99
1342,Teluk Kaiely,99
1343,Waeapo,99
1344,Waelata,99
1345,Waplau,99
1346,Ambalau,100
1347,Fena Fafan,100
1348,Kepala Madan,100
1349,Leksula,100
1350,Namrole,100
1351,Waesama,100
2578,Aru Selatan,185
2579,Aru Selatan Timur,185
2580,Aru Selatan Utara,185
2581,Aru Tengah,185
2582,Aru Tengah Selatan,185
2583,Aru Tengah Timur,185
2584,Aru Utara,185
2585,Aru Utara Timur Batuley,185
2586,Pulau-Pulau Aru,185
2587,Sir-Sir,185
3654,Damer,258
3655,Dawelor Dawera,258
3656,Kepulauan Romang,258
3657,Kisar Utara,258
3658,Mdona Hyera/Hiera,258
3659,Moa Lakor,258
3660,Pulau Lakor,258
